,TUYEAR,Working,Other income generating activities,Job search and Interviewing
122422,2011,0,0,0
122423,2011,0,0,0
122424,2011,0,0,0
122425,2011,0,0,0
122426,2011,0,0,0
122427,2011,0,0,0
122428,2011,455,0,0
122429,2011,330,0,0
122430,2011,460,0,0
122431,2011,0,0,0
122432,2011,0,0,0
122433,2011,610,0,0
122434,2011,0,0,10
122435,2011,495,0,0
122436,2011,0,0,0
122437,2011,0,0,0
122438,2011,0,0,0
122439,2011,0,0,0
122440,2011,0,0,0
122441,2011,750,0,0
122442,2011,0,0,60
122443,2011,15,0,0
122444,2011,523,0,0
122445,2011,0,0,0
122446,2011,225,0,0
122447,2011,0,0,0
122448,2011,0,0,0
122449,2011,0,0,0
122450,2011,0,0,0
122451,2011,0,0,0
122452,2011,0,0,0
122453,2011,0,0,0
122454,2011,0,0,0
122455,2011,0,0,0
122456,2011,250,0,0
122457,2011,0,0,0
122458,2011,435,0,0
122459,2011,477,0,0
122460,2011,30,0,0
122461,2011,0,0,0
122462,2011,475,0,0
122463,2011,0,0,0
122464,2011,30,0,0
122465,2011,0,0,0
122466,2011,465,0,0
122467,2011,0,0,0
122468,2011,0,0,0
122469,2011,0,0,0
122470,2011,0,0,0
122471,2011,0,0,0
122472,2011,0,0,0
122473,2011,0,0,0
122474,2011,0,0,0
122475,2011,0,0,0
122476,2011,0,0,0
122477,2011,0,20,0
122478,2011,0,0,0
122479,2011,0,0,0
122480,2011,0,653,0
122481,2011,490,0,0
122482,2011,495,0,0
122483,2011,0,0,0
122484,2011,0,0,0
122485,2011,0,0,0
122486,2011,0,135,0
122487,2011,0,0,0
122488,2011,0,0,0
122489,2011,0,0,0
122490,2011,0,0,0
122491,2011,540,0,0
122492,2011,535,0,0
122493,2011,270,0,0
122494,2011,0,0,0
122495,2011,0,0,0
122496,2011,0,0,0
122497,2011,525,0,0
122498,2011,0,0,0
122499,2011,665,0,0
122500,2011,0,0,0
122501,2011,0,0,0
122502,2011,0,0,0
122503,2011,0,0,0
122504,2011,540,0,0
122505,2011,516,0,0
122506,2011,0,0,0
122507,2011,0,0,0
122508,2011,0,0,0
122509,2011,390,0,0
122510,2011,0,0,0
122511,2011,0,0,0
122512,2011,0,0,0
122513,2011,480,0,0
122514,2011,0,0,0
122515,2011,0,0,0
122516,2011,0,0,0
122517,2011,0,0,0
122518,2011,495,0,0
122519,2011,155,0,0
122520,2011,0,0,0
122521,2011,180,0,0
122522,2011,0,0,0
122523,2011,515,0,0
122524,2011,0,0,0
122525,2011,0,0,0
122526,2011,0,0,0
122527,2011,0,0,0
122528,2011,0,0,0
122529,2011,0,0,0
122530,2011,450,0,0
122531,2011,0,0,0
122532,2011,0,0,0
122533,2011,0,0,0
122534,2011,635,0,0
122535,2011,30,0,0
122536,2011,0,0,0
122537,2011,0,0,0
122538,2011,515,0,0
122539,2011,0,0,0
122540,2011,0,0,0
122541,2011,0,0,0
122542,2011,0,0,0
122543,2011,0,0,0
122544,2011,0,0,0
122545,2011,0,0,0
122546,2011,0,0,0
122547,2011,0,0,0
122548,2011,0,0,0
122549,2011,0,0,0
122550,2011,0,0,0
122551,2011,458,0,0
122552,2011,510,0,0
122553,2011,0,0,0
122554,2011,0,0,0
122555,2011,578,0,0
122556,2011,760,0,0
122557,2011,0,150,0
122558,2011,0,0,0
122559,2011,315,0,0
122560,2011,0,0,0
122561,2011,0,0,0
122562,2011,500,0,0
122563,2011,535,0,0
122564,2011,120,0,0
122565,2011,490,0,0
122566,2011,0,0,0
122567,2011,470,0,0
122568,2011,0,0,0
122569,2011,0,0,0
122570,2011,0,0,0
122571,2011,0,0,0
122572,2011,0,0,0
122573,2011,480,0,0
122574,2011,490,0,0
122575,2011,255,0,0
122576,2011,15,0,0
122577,2011,0,0,0
122578,2011,0,0,0
122579,2011,0,0,0
122580,2011,60,0,0
122581,2011,446,0,0
122582,2011,120,0,0
122583,2011,0,0,0
122584,2011,465,0,0
122585,2011,20,120,0
122586,2011,0,0,0
122587,2011,0,0,0
122588,2011,60,0,0
122589,2011,490,0,0
122590,2011,80,0,0
122591,2011,20,0,0
122592,2011,0,0,0
122593,2011,0,0,0
122594,2011,0,0,0
122595,2011,445,0,0
122596,2011,0,0,0
122597,2011,530,0,0
122598,2011,445,0,0
122599,2011,0,0,0
122600,2011,525,0,0
122601,2011,0,0,0
122602,2011,0,0,0
122603,2011,0,0,0
122604,2011,0,0,0
122605,2011,90,0,0
122606,2011,0,0,0
122607,2011,0,0,0
122608,2011,0,0,0
122609,2011,0,0,0
122610,2011,250,0,0
122611,2011,540,0,0
122612,2011,0,0,0
122613,2011,625,0,0
122614,2011,505,0,0
122615,2011,450,0,0
122616,2011,0,0,0
122617,2011,0,0,0
122618,2011,0,0,0
122619,2011,0,0,0
122620,2011,0,0,0
122621,2011,0,0,0
122622,2011,0,0,0
122623,2011,0,0,0
122624,2011,585,0,0
122625,2011,0,0,0
122626,2011,285,0,0
122627,2011,0,0,165
122628,2011,405,0,0
122629,2011,0,0,0
122630,2011,0,0,0
122631,2011,0,0,0
122632,2011,635,0,0
122633,2011,249,0,0
122634,2011,0,0,30
122635,2011,500,0,0
122636,2011,0,0,0
122637,2011,0,0,0
122638,2011,530,0,0
122639,2011,0,0,0
122640,2011,0,0,0
122641,2011,340,0,0
122642,2011,0,0,0
122643,2011,0,0,0
122644,2011,0,0,0
122645,2011,0,0,0
122646,2011,0,0,0
122647,2011,0,0,0
122648,2011,0,0,0
122649,2011,0,0,0
122650,2011,0,0,0
122651,2011,0,0,0
122652,2011,475,0,0
122653,2011,583,0,0
122654,2011,210,0,0
122655,2011,0,0,0
122656,2011,555,0,0
122657,2011,0,0,0
122658,2011,0,0,0
122659,2011,0,0,0
122660,2011,0,0,0
122661,2011,0,0,0
122662,2011,0,0,0
122663,2011,0,0,0
122664,2011,0,0,0
122665,2011,0,0,0
122666,2011,0,0,0
122667,2011,495,0,0
122668,2011,0,0,0
122669,2011,0,0,0
122670,2011,180,0,0
122671,2011,489,0,0
122672,2011,0,0,0
122673,2011,0,0,0
122674,2011,0,0,0
122675,2011,0,0,0
122676,2011,435,0,0
122677,2011,175,0,0
122678,2011,0,0,0
122679,2011,0,0,0
122680,2011,460,5,0
122681,2011,0,0,410
122682,2011,0,0,0
122683,2011,0,0,0
122684,2011,15,0,0
122685,2011,0,0,0
122686,2011,0,0,0
122687,2011,0,0,0
122688,2011,525,0,0
122689,2011,0,0,0
122690,2011,0,0,0
122691,2011,0,0,0
122692,2011,0,0,0
122693,2011,270,0,0
122694,2011,0,0,0
122695,2011,0,0,0
122696,2011,0,10,0
122697,2011,510,0,0
122698,2011,0,0,0
122699,2011,0,0,0
122700,2011,190,0,0
122701,2011,180,0,0
122702,2011,0,0,0
122703,2011,0,0,0
122704,2011,450,0,0
122705,2011,0,0,0
122706,2011,0,0,0
122707,2011,480,0,0
122708,2011,370,0,0
122709,2011,524,0,0
122710,2011,0,0,0
122711,2011,0,0,0
122712,2011,0,0,0
122713,2011,0,0,0
122714,2011,610,10,0
122715,2011,0,0,0
122716,2011,0,0,0
122717,2011,0,0,0
122718,2011,0,0,0
122719,2011,0,0,0
122720,2011,0,0,0
122721,2011,420,0,0
122722,2011,60,0,0
122723,2011,215,0,0
122724,2011,0,0,0
122725,2011,60,0,0
122726,2011,0,0,0
122727,2011,0,0,0
122728,2011,585,0,0
122729,2011,460,0,0
122730,2011,0,0,0
122731,2011,0,0,0
122732,2011,0,0,0
122733,2011,494,0,0
122734,2011,175,0,0
122735,2011,0,0,0
122736,2011,570,0,0
122737,2011,0,0,0
122738,2011,600,0,0
122739,2011,0,0,0
122740,2011,330,0,0
122741,2011,355,0,0
122742,2011,540,0,0
122743,2011,180,0,0
122744,2011,548,0,0
122745,2011,0,0,0
122746,2011,0,0,0
122747,2011,0,0,0
122748,2011,0,0,0
122749,2011,1,0,0
122750,2011,0,0,0
122751,2011,0,0,0
122752,2011,477,0,0
122753,2011,0,0,0
122754,2011,450,0,0
122755,2011,525,0,0
122756,2011,0,0,0
122757,2011,480,0,0
122758,2011,860,0,0
122759,2011,390,0,0
122760,2011,0,0,0
122761,2011,0,0,0
122762,2011,570,0,0
122763,2011,520,0,0
122764,2011,0,0,0
122765,2011,0,0,0
122766,2011,0,0,0
122767,2011,508,0,0
122768,2011,990,0,0
122769,2011,715,0,0
122770,2011,420,0,0
122771,2011,0,0,0
122772,2011,0,0,0
122773,2011,765,0,0
122774,2011,560,0,0
122775,2011,465,0,0
122776,2011,0,0,0
122777,2011,531,0,0
122778,2011,580,0,0
122779,2011,0,0,0
122780,2011,0,0,0
122781,2011,780,0,0
122782,2011,445,0,0
122783,2011,360,0,0
122784,2011,495,0,0
122785,2011,970,0,0
122786,2011,405,0,0
122787,2011,0,0,0
122788,2011,540,0,0
122789,2011,650,0,0
122790,2011,500,0,0
122791,2011,690,0,0
122792,2011,0,0,0
122793,2011,20,0,0
122794,2011,0,0,0
122795,2011,0,0,0
122796,2011,502,0,0
122797,2011,500,0,0
122798,2011,180,0,0
122799,2011,0,0,0
122800,2011,655,0,0
122801,2011,200,0,0
122802,2011,420,0,0
122803,2011,0,0,0
122804,2011,0,0,0
122805,2011,0,0,0
122806,2011,0,0,0
122807,2011,0,0,0
122808,2011,0,0,0
122809,2011,0,0,0
122810,2011,0,0,0
122811,2011,300,0,0
122812,2011,0,0,0
122813,2011,0,0,0
122814,2011,0,0,0
122815,2011,0,0,0
122816,2011,0,0,0
122817,2011,0,0,0
122818,2011,45,0,0
122819,2011,600,0,0
122820,2011,620,0,0
122821,2011,0,0,0
122822,2011,0,0,0
122823,2011,0,0,0
122824,2011,420,0,0
122825,2011,0,0,0
122826,2011,0,0,0
122827,2011,0,0,0
122828,2011,550,0,0
122829,2011,0,0,0
122830,2011,0,0,0
122831,2011,0,0,0
122832,2011,0,0,0
122833,2011,545,0,0
122834,2011,460,0,0
122835,2011,0,0,0
122836,2011,0,0,0
122837,2011,0,0,510
122838,2011,0,0,0
122839,2011,553,0,0
122840,2011,0,0,0
122841,2011,465,0,0
122842,2011,520,0,0
122843,2011,0,0,0
122844,2011,340,0,0
122845,2011,0,0,0
122846,2011,0,0,0
122847,2011,120,0,0
122848,2011,0,0,0
122849,2011,0,0,0
122850,2011,580,0,0
122851,2011,0,0,0
122852,2011,0,0,0
122853,2011,0,0,0
122854,2011,0,0,0
122855,2011,510,0,0
122856,2011,0,0,0
122857,2011,0,0,0
122858,2011,0,0,0
122859,2011,0,0,0
122860,2011,0,0,0
122861,2011,60,0,0
122862,2011,740,0,0
122863,2011,0,0,0
122864,2011,0,0,0
122865,2011,0,0,0
122866,2011,390,0,0
122867,2011,505,0,0
122868,2011,520,0,0
122869,2011,0,0,0
122870,2011,0,0,0
122871,2011,0,0,0
122872,2011,0,0,0
122873,2011,590,0,0
122874,2011,0,0,0
122875,2011,0,0,0
122876,2011,0,0,0
122877,2011,0,0,0
122878,2011,0,0,0
122879,2011,0,0,0
122880,2011,560,0,0
122881,2011,0,0,0
122882,2011,0,0,0
122883,2011,45,0,0
122884,2011,95,0,0
122885,2011,0,0,0
122886,2011,0,0,0
122887,2011,0,0,0
122888,2011,0,0,0
122889,2011,0,0,0
122890,2011,0,0,0
122891,2011,0,0,0
122892,2011,0,0,0
122893,2011,420,0,0
122894,2011,0,0,0
122895,2011,680,0,0
122896,2011,0,0,0
122897,2011,0,0,0
122898,2011,0,0,0
122899,2011,490,0,0
122900,2011,0,0,0
122901,2011,0,0,0
122902,2011,0,0,0
122903,2011,0,0,0
122904,2011,550,0,0
122905,2011,0,0,0
122906,2011,0,0,0
122907,2011,0,0,0
122908,2011,0,0,0
122909,2011,590,0,0
122910,2011,0,0,0
122911,2011,0,0,0
122912,2011,0,0,210
122913,2011,0,0,0
122914,2011,0,0,0
122915,2011,490,0,0
122916,2011,0,0,0
122917,2011,0,0,0
122918,2011,0,0,0
122919,2011,0,0,0
122920,2011,0,0,0
122921,2011,0,0,0
122922,2011,280,0,0
122923,2011,465,0,0
122924,2011,0,0,0
122925,2011,0,0,0
122926,2011,0,0,0
122927,2011,475,0,0
122928,2011,0,0,0
122929,2011,0,0,0
122930,2011,0,0,0
122931,2011,0,0,0
122932,2011,0,0,0
122933,2011,480,0,0
122934,2011,430,0,0
122935,2011,0,0,0
122936,2011,0,0,0
122937,2011,0,0,0
122938,2011,368,0,0
122939,2011,700,0,0
122940,2011,0,0,0
122941,2011,0,0,0
122942,2011,0,0,0
122943,2011,0,0,0
122944,2011,0,0,0
122945,2011,445,0,0
122946,2011,758,0,0
122947,2011,0,0,0
122948,2011,0,0,0
122949,2011,450,0,0
122950,2011,0,0,0
122951,2011,390,0,0
122952,2011,530,0,0
122953,2011,0,0,0
122954,2011,460,0,0
122955,2011,0,0,0
122956,2011,0,0,0
122957,2011,637,0,0
122958,2011,0,0,0
122959,2011,330,0,0
122960,2011,0,0,0
122961,2011,655,0,0
122962,2011,0,0,0
122963,2011,450,0,0
122964,2011,0,0,0
122965,2011,0,0,0
122966,2011,0,0,0
122967,2011,458,0,0
122968,2011,580,0,0
122969,2011,0,0,0
122970,2011,233,0,0
122971,2011,0,0,0
122972,2011,0,0,0
122973,2011,585,0,0
122974,2011,390,0,0
122975,2011,0,0,0
122976,2011,637,0,0
122977,2011,0,0,0
122978,2011,120,0,0
122979,2011,480,0,0
122980,2011,293,0,0
122981,2011,0,0,0
122982,2011,550,0,0
122983,2011,0,0,0
122984,2011,495,0,0
122985,2011,0,0,0
122986,2011,450,0,0
122987,2011,0,0,0
122988,2011,0,0,0
122989,2011,516,0,0
122990,2011,540,0,0
122991,2011,0,0,0
122992,2011,0,0,0
122993,2011,480,0,0
122994,2011,0,0,0
122995,2011,0,0,0
122996,2011,0,0,0
122997,2011,0,0,0
122998,2011,0,0,0
122999,2011,0,0,0
123000,2011,0,0,0
123001,2011,0,0,0
123002,2011,0,0,0
123003,2011,135,0,0
123004,2011,0,0,0
123005,2011,720,0,0
123006,2011,0,0,0
123007,2011,0,0,0
123008,2011,0,0,0
123009,2011,0,0,0
123010,2011,0,0,0
123011,2011,495,0,0
123012,2011,0,0,0
123013,2011,475,0,0
123014,2011,0,0,0
123015,2011,470,0,0
123016,2011,525,0,0
123017,2011,455,0,0
123018,2011,0,0,0
123019,2011,330,0,0
123020,2011,690,0,0
123021,2011,684,0,0
123022,2011,0,0,0
123023,2011,730,0,0
123024,2011,0,0,0
123025,2011,0,0,0
123026,2011,0,0,0
123027,2011,295,0,0
123028,2011,0,0,0
123029,2011,0,0,0
123030,2011,0,0,0
123031,2011,0,0,0
123032,2011,0,0,0
123033,2011,0,0,0
123034,2011,485,0,0
123035,2011,420,0,0
123036,2011,690,0,0
123037,2011,480,0,0
123038,2011,0,0,0
123039,2011,370,0,0
123040,2011,0,0,0
123041,2011,0,0,0
123042,2011,0,0,0
123043,2011,465,0,0
123044,2011,0,0,0
123045,2011,5,0,0
123046,2011,0,0,0
123047,2011,0,0,0
123048,2011,0,0,0
123049,2011,110,0,0
123050,2011,0,0,0
123051,2011,665,0,0
123052,2011,0,0,0
123053,2011,0,0,0
123054,2011,0,0,0
123055,2011,520,0,0
123056,2011,0,0,0
123057,2011,345,0,0
123058,2011,0,0,0
123059,2011,540,0,0
123060,2011,285,0,0
123061,2011,215,0,0
123062,2011,0,0,0
123063,2011,0,0,0
123064,2011,0,0,0
123065,2011,0,0,0
123066,2011,0,0,0
123067,2011,0,0,0
123068,2011,405,0,0
123069,2011,0,0,0
123070,2011,20,0,0
123071,2011,0,0,0
123072,2011,0,0,0
123073,2011,0,0,0
123074,2011,0,0,0
123075,2011,490,0,0
123076,2011,0,0,0
123077,2011,680,0,0
123078,2011,0,0,0
123079,2011,225,0,0
123080,2011,0,0,0
123081,2011,0,0,0
123082,2011,0,0,0
123083,2011,0,0,0
123084,2011,0,0,0
123085,2011,0,0,0
123086,2011,720,0,0
123087,2011,380,0,0
123088,2011,0,0,0
123089,2011,0,0,0
123090,2011,0,0,0
123091,2011,0,0,0
123092,2011,465,0,0
123093,2011,0,0,0
123094,2011,0,0,0
123095,2011,0,0,0
123096,2011,510,0,0
123097,2011,390,0,0
123098,2011,0,0,0
123099,2011,0,0,0
123100,2011,0,0,0
123101,2011,0,0,0
123102,2011,60,0,0
123103,2011,240,0,0
123104,2011,150,0,0
123105,2011,355,0,0
123106,2011,0,0,0
123107,2011,0,0,0
123108,2011,0,0,0
123109,2011,0,0,0
123110,2011,0,0,0
123111,2011,0,0,0
123112,2011,0,0,0
123113,2011,0,0,0
123114,2011,0,0,0
123115,2011,0,0,0
123116,2011,0,0,0
123117,2011,0,0,0
123118,2011,0,0,0
123119,2011,0,0,0
123120,2011,530,0,0
123121,2011,0,0,0
123122,2011,0,0,0
123123,2011,0,0,0
123124,2011,405,0,0
123125,2011,0,0,0
123126,2011,0,0,0
123127,2011,480,0,0
123128,2011,45,0,0
123129,2011,470,0,0
123130,2011,0,0,0
123131,2011,0,0,0
123132,2011,465,0,0
123133,2011,0,0,0
123134,2011,0,0,0
123135,2011,0,0,0
123136,2011,0,0,0
123137,2011,0,0,0
123138,2011,440,0,0
123139,2011,0,0,0
123140,2011,0,0,0
123141,2011,0,0,0
123142,2011,0,0,0
123143,2011,0,0,0
123144,2011,390,0,0
123145,2011,0,0,0
123146,2011,0,0,0
123147,2011,0,0,0
123148,2011,275,0,0
123149,2011,603,0,0
123150,2011,515,0,0
123151,2011,60,0,0
123152,2011,468,0,0
123153,2011,0,0,0
123154,2011,0,0,0
123155,2011,348,0,0
123156,2011,0,0,0
123157,2011,935,0,0
123158,2011,0,0,0
123159,2011,595,0,0
123160,2011,0,0,0
123161,2011,0,0,0
123162,2011,150,0,0
123163,2011,0,0,0
123164,2011,0,0,0
123165,2011,0,0,0
123166,2011,0,0,0
123167,2011,0,0,0
123168,2011,305,0,0
123169,2011,0,0,0
123170,2011,0,0,0
123171,2011,0,0,0
123172,2011,240,0,0
123173,2011,444,0,0
123174,2011,0,0,0
123175,2011,430,0,0
123176,2011,0,0,0
123177,2011,0,0,0
123178,2011,0,0,0
123179,2011,0,0,0
123180,2011,500,0,0
123181,2011,0,0,0
123182,2011,0,0,0
123183,2011,25,0,0
123184,2011,0,0,0
123185,2011,0,0,0
123186,2011,540,0,0
123187,2011,0,0,0
123188,2011,0,0,0
123189,2011,270,0,0
123190,2011,505,0,0
123191,2011,525,0,0
123192,2011,0,0,0
123193,2011,465,0,0
123194,2011,0,0,0
123195,2011,0,0,0
123196,2011,0,0,0
123197,2011,0,0,0
123198,2011,0,0,0
123199,2011,0,0,0
123200,2011,670,0,0
123201,2011,525,0,0
123202,2011,0,0,0
123203,2011,0,0,0
123204,2011,60,0,0
123205,2011,30,0,0
123206,2011,0,0,0
123207,2011,455,0,0
123208,2011,0,0,0
123209,2011,0,0,0
123210,2011,0,0,0
123211,2011,728,0,0
123212,2011,555,0,0
123213,2011,520,0,0
123214,2011,585,0,0
123215,2011,0,0,0
123216,2011,0,0,0
123217,2011,0,0,0
123218,2011,30,0,0
123219,2011,0,0,0
123220,2011,0,0,0
123221,2011,0,0,0
123222,2011,470,0,0
123223,2011,386,0,0
123224,2011,0,0,0
123225,2011,0,0,0
123226,2011,520,0,0
123227,2011,0,0,0
123228,2011,683,0,0
123229,2011,0,0,0
123230,2011,0,0,0
123231,2011,600,0,0
123232,2011,0,0,0
123233,2011,10,0,0
123234,2011,0,0,0
123235,2011,0,0,0
123236,2011,0,0,0
123237,2011,0,0,0
123238,2011,0,0,0
123239,2011,0,0,0
123240,2011,10,0,0
123241,2011,0,0,0
123242,2011,0,0,0
123243,2011,0,0,0
123244,2011,150,0,0
123245,2011,470,0,0
123246,2011,0,0,0
123247,2011,0,0,0
123248,2011,0,0,0
123249,2011,0,0,0
123250,2011,0,0,0
123251,2011,422,0,0
123252,2011,0,0,0
123253,2011,0,0,0
123254,2011,0,0,0
123255,2011,0,0,0
123256,2011,452,0,0
123257,2011,0,0,0
123258,2011,10,0,0
123259,2011,195,0,0
123260,2011,0,0,0
123261,2011,0,0,0
123262,2011,0,0,0
123263,2011,0,0,0
123264,2011,0,0,0
123265,2011,0,0,0
123266,2011,522,0,0
123267,2011,0,0,0
123268,2011,659,0,0
123269,2011,0,0,0
123270,2011,0,0,0
123271,2011,0,0,0
123272,2011,570,0,0
123273,2011,0,0,0
123274,2011,0,0,0
123275,2011,0,0,0
123276,2011,0,0,0
123277,2011,675,0,0
123278,2011,615,0,0
123279,2011,30,0,0
123280,2011,0,0,0
123281,2011,0,0,0
123282,2011,0,0,0
123283,2011,0,0,0
123284,2011,450,0,0
123285,2011,0,0,0
123286,2011,0,0,0
123287,2011,0,0,0
123288,2011,860,0,0
123289,2011,0,0,0
123290,2011,0,0,0
123291,2011,90,0,0
123292,2011,0,0,0
123293,2011,0,0,0
123294,2011,505,0,0
123295,2011,0,0,0
123296,2011,0,0,0
123297,2011,0,0,0
123298,2011,481,0,0
123299,2011,0,0,0
123300,2011,0,0,0
123301,2011,0,0,0
123302,2011,0,0,0
123303,2011,0,0,0
123304,2011,0,0,0
123305,2011,0,0,0
123306,2011,0,0,0
123307,2011,60,0,0
123308,2011,0,0,0
123309,2011,0,0,0
123310,2011,655,0,0
123311,2011,0,0,0
123312,2011,0,0,0
123313,2011,0,0,0
123314,2011,450,0,0
123315,2011,0,0,0
123316,2011,0,0,0
123317,2011,0,0,0
123318,2011,600,0,0
123319,2011,0,0,0
123320,2011,0,0,0
123321,2011,0,0,0
123322,2011,0,0,0
123323,2011,720,0,0
123324,2011,0,0,0
123325,2011,435,0,0
123326,2011,0,0,0
123327,2011,719,0,0
123328,2011,240,0,0
123329,2011,0,0,0
123330,2011,0,0,0
123331,2011,0,0,0
123332,2011,480,0,0
123333,2011,0,0,90
123334,2011,445,0,0
123335,2011,720,0,0
123336,2011,0,0,0
123337,2011,387,0,0
123338,2011,0,0,0
123339,2011,0,0,0
123340,2011,0,0,0
123341,2011,0,0,0
123342,2011,0,0,0
123343,2011,360,0,0
123344,2011,0,0,0
123345,2011,0,0,0
123346,2011,525,0,0
123347,2011,0,0,0
123348,2011,0,0,0
123349,2011,0,0,0
123350,2011,0,0,0
123351,2011,0,0,0
123352,2011,460,0,0
123353,2011,0,0,0
123354,2011,485,0,0
123355,2011,0,0,180
123356,2011,0,0,0
123357,2011,0,0,0
123358,2011,0,0,0
123359,2011,445,0,0
123360,2011,435,0,0
123361,2011,0,0,0
123362,2011,225,0,0
123363,2011,0,0,0
123364,2011,465,0,0
123365,2011,0,0,0
123366,2011,0,0,0
123367,2011,0,0,0
123368,2011,30,0,0
123369,2011,455,0,0
123370,2011,0,0,0
123371,2011,0,0,0
123372,2011,0,0,0
123373,2011,535,0,0
123374,2011,0,0,0
123375,2011,30,0,0
123376,2011,0,0,0
123377,2011,420,0,0
123378,2011,420,0,0
123379,2011,285,0,0
123380,2011,360,0,0
123381,2011,0,0,0
123382,2011,390,0,0
123383,2011,0,0,0
123384,2011,480,0,0
123385,2011,0,0,0
123386,2011,0,0,0
123387,2011,0,0,0
123388,2011,0,0,0
123389,2011,280,0,0
123390,2011,0,0,0
123391,2011,0,0,0
123392,2011,0,0,0
123393,2011,0,0,0
123394,2011,603,0,0
123395,2011,355,0,0
123396,2011,0,0,0
123397,2011,0,0,0
123398,2011,90,0,0
123399,2011,0,0,0
123400,2011,0,0,0
123401,2011,0,0,0
123402,2011,0,0,0
123403,2011,280,0,0
123404,2011,0,0,0
123405,2011,0,0,0
123406,2011,0,0,0
123407,2011,0,0,0
123408,2011,0,0,0
123409,2011,0,0,0
123410,2011,0,0,0
123411,2011,0,0,0
123412,2011,0,0,0
123413,2011,555,0,0
123414,2011,450,0,0
123415,2011,765,0,0
123416,2011,0,0,0
123417,2011,448,0,0
123418,2011,311,0,0
123419,2011,0,0,0
123420,2011,635,0,0
123421,2011,625,0,0
123422,2011,570,0,0
123423,2011,0,0,0
123424,2011,465,0,0
123425,2011,0,0,0
123426,2011,0,0,0
123427,2011,435,0,0
123428,2011,345,0,0
123429,2011,210,0,0
123430,2011,0,0,0
123431,2011,0,0,0
123432,2011,0,0,0
123433,2011,20,0,0
123434,2011,0,0,0
123435,2011,130,0,0
123436,2011,480,0,0
123437,2011,0,0,0
123438,2011,437,0,0
123439,2011,0,0,0
123440,2011,490,0,0
123441,2011,410,0,0
123442,2011,330,0,0
123443,2011,480,0,0
123444,2011,405,0,0
123445,2011,555,0,0
123446,2011,0,0,0
123447,2011,480,0,0
123448,2011,0,0,0
123449,2011,0,0,0
123450,2011,570,0,0
123451,2011,0,0,0
123452,2011,315,0,0
123453,2011,0,0,0
123454,2011,0,0,0
123455,2011,460,0,0
123456,2011,535,0,0
123457,2011,300,0,0
123458,2011,0,0,0
123459,2011,120,0,0
123460,2011,367,0,0
123461,2011,461,0,0
123462,2011,30,0,0
123463,2011,0,0,0
123464,2011,490,0,0
123465,2011,40,0,0
123466,2011,0,0,0
123467,2011,0,0,0
123468,2011,0,0,0
123469,2011,0,0,30
123470,2011,585,0,0
123471,2011,0,0,0
123472,2011,0,0,0
123473,2011,0,0,0
123474,2011,0,0,0
123475,2011,15,0,0
123476,2011,440,0,0
123477,2011,416,0,0
123478,2011,0,0,0
123479,2011,0,0,0
123480,2011,480,0,0
123481,2011,520,0,0
123482,2011,0,0,0
123483,2011,0,0,0
123484,2011,0,0,0
123485,2011,567,0,0
123486,2011,0,0,0
123487,2011,0,0,0
123488,2011,0,0,0
123489,2011,0,0,0
123490,2011,485,0,0
123491,2011,775,0,0
123492,2011,0,0,0
123493,2011,0,0,0
123494,2011,515,0,0
123495,2011,810,0,0
123496,2011,0,0,0
123497,2011,0,0,0
123498,2011,0,0,0
123499,2011,0,0,0
123500,2011,330,0,0
123501,2011,0,0,0
123502,2011,80,0,0
123503,2011,330,0,0
123504,2011,0,0,0
123505,2011,0,0,0
123506,2011,0,0,0
123507,2011,0,0,0
123508,2011,0,0,0
123509,2011,374,0,0
123510,2011,0,0,0
123511,2011,0,0,0
123512,2011,388,0,0
123513,2011,0,0,0
123514,2011,0,0,0
123515,2011,120,0,0
123516,2011,0,0,0
123517,2011,449,0,0
123518,2011,395,0,0
123519,2011,608,0,0
123520,2011,0,0,0
123521,2011,480,0,0
123522,2011,0,0,0
123523,2011,317,0,0
123524,2011,0,0,0
123525,2011,0,0,0
123526,2011,0,0,0
123527,2011,645,0,0
123528,2011,0,0,0
123529,2011,0,0,0
123530,2011,150,0,0
123531,2011,805,0,0
123532,2011,0,0,0
123533,2011,0,0,0
123534,2011,80,0,0
123535,2011,0,0,0
123536,2011,365,0,0
123537,2011,0,0,0
123538,2011,645,0,0
123539,2011,90,0,0
123540,2011,0,0,0
123541,2011,0,0,0
123542,2011,0,0,0
123543,2011,0,0,0
123544,2011,0,0,0
123545,2011,0,0,0
123546,2011,540,0,0
123547,2011,75,90,0
123548,2011,0,0,0
123549,2011,0,0,0
123550,2011,0,0,0
123551,2011,105,0,0
123552,2011,0,0,0
123553,2011,0,0,210
123554,2011,0,0,0
123555,2011,495,0,0
123556,2011,333,0,0
123557,2011,0,0,0
123558,2011,0,0,0
123559,2011,435,0,0
123560,2011,0,0,0
123561,2011,0,0,0
123562,2011,540,0,0
123563,2011,680,0,0
123564,2011,0,0,0
123565,2011,0,0,0
123566,2011,0,0,0
123567,2011,0,0,0
123568,2011,210,0,0
123569,2011,0,0,0
123570,2011,505,0,0
123571,2011,30,0,0
123572,2011,0,0,425
123573,2011,0,0,0
123574,2011,0,0,0
123575,2011,365,0,0
123576,2011,10,0,0
123577,2011,0,0,0
123578,2011,0,0,0
123579,2011,0,0,0
123580,2011,120,0,0
123581,2011,0,0,0
123582,2011,10,0,0
123583,2011,240,0,0
123584,2011,605,0,0
123585,2011,0,0,0
